n,thresholdModel,thresholdClass,Accuracy,logloss
54,0.65,0.5,0.74468085106383,0.446930271867442
54,0.7,0.5,0.74468085106383,0.446930271867442
54,0.75,0.5,0.74468085106383,0.446930271867442
54,0.8,0.5,0.74468085106383,0.446930271867442
54,0.85,0.5,0.74468085106383,0.446930271867442
54,0.9,0.5,0.74468085106383,0.446930271867442
54,0.95,0.5,0.74468085106383,0.446930271867442
54,1,0.5,0.74468085106383,0.446930271867442
55,0.05,0.5,0.808510638297872,0.451564282044882
55,0.1,0.5,0.74468085106383,0.436887757865848
55,0.15,0.5,0.74468085106383,0.437321461010145
55,0.2,0.5,0.74468085106383,0.433039532482846
55,0.25,0.5,0.74468085106383,0.432698758703178
55,0.3,0.5,0.765957446808511,0.431821788955202
55,0.35,0.5,0.787234042553192,0.435077126469143
55,0.4,0.5,0.787234042553192,0.435077126469143
55,0.45,0.5,0.787234042553192,0.435077126469143
55,0.5,0.5,0.787234042553192,0.435077126469143
55,0.55,0.5,0.808510638297872,0.447375678858519
55,0.6,0.5,0.808510638297872,0.447375678858519
55,0.65,0.5,0.808510638297872,0.447375678858519
55,0.7,0.5,0.787234042553192,0.456460889846228
55,0.75,0.5,0.787234042553192,0.456460889846228
55,0.8,0.5,0.787234042553192,0.456460889846228
55,0.85,0.5,0.787234042553192,0.456460889846228
55,0.9,0.5,0.787234042553192,0.456460889846228
55,0.95,0.5,0.787234042553192,0.456460889846228
55,1,0.5,0.74468085106383,0.488562901693189
56,0.05,0.5,0.680851063829787,0.628515462902969
56,0.1,0.5,0.765957446808511,0.429152586511784
56,0.15,0.5,0.765957446808511,0.424986952017986
56,0.2,0.5,0.765957446808511,0.428719059928064
56,0.25,0.5,0.765957446808511,0.428719059928064
56,0.3,0.5,0.765957446808511,0.438182265969736
56,0.35,0.5,0.765957446808511,0.438182265969736
56,0.4,0.5,0.765957446808511,0.438182265969736
56,0.45,0.5,0.765957446808511,0.438182265969736
56,0.5,0.5,0.765957446808511,0.438182265969736
56,0.55,0.5,0.765957446808511,0.438182265969736
56,0.6,0.5,0.765957446808511,0.438182265969736
56,0.65,0.5,0.765957446808511,0.450824088788405
56,0.7,0.5,0.765957446808511,0.450824088788405
56,0.75,0.5,0.765957446808511,0.450824088788405
56,0.8,0.5,0.765957446808511,0.450824088788405
56,0.85,0.5,0.787234042553192,0.469890342459012
56,0.9,0.5,0.787234042553192,0.469890342459012
56,0.95,0.5,0.787234042553192,0.469890342459012
56,1,0.5,0.787234042553192,0.469890342459012
57,0.05,0.5,0.74468085106383,0.514973560730309
57,0.1,0.5,0.765957446808511,0.437824834261261
57,0.15,0.5,0.765957446808511,0.436293416768064
57,0.2,0.5,0.765957446808511,0.433547538409711
57,0.25,0.5,0.765957446808511,0.433547538409711
57,0.3,0.5,0.765957446808511,0.417872402191779
57,0.35,0.5,0.765957446808511,0.417872402191779
57,0.4,0.5,0.765957446808511,0.417872402191779
57,0.45,0.5,0.765957446808511,0.417872402191779
57,0.5,0.5,0.765957446808511,0.412846281100086
57,0.55,0.5,0.765957446808511,0.412846281100086
57,0.6,0.5,0.765957446808511,0.412846281100086
57,0.65,0.5,0.765957446808511,0.412846281100086
57,0.7,0.5,0.787234042553192,0.423719992246305
57,0.75,0.5,0.787234042553192,0.423719992246305
57,0.8,0.5,0.787234042553192,0.435082100437794
57,0.85,0.5,0.787234042553192,0.435082100437794
57,0.9,0.5,0.787234042553192,0.435082100437794
57,0.95,0.5,0.787234042553192,0.435082100437794
57,1,0.5,0.787234042553192,0.435082100437794
58,0.05,0.5,0.829787234042553,0.45833246636575
58,0.1,0.5,0.765957446808511,0.434416215047229
58,0.15,0.5,0.74468085106383,0.430230043395853
58,0.2,0.5,0.74468085106383,0.426681112359544
58,0.25,0.5,0.74468085106383,0.423036473342283
58,0.3,0.5,0.74468085106383,0.423036473342283
58,0.35,0.5,0.765957446808511,0.423699047057527
58,0.4,0.5,0.765957446808511,0.423699047057527
58,0.45,0.5,0.765957446808511,0.423699047057527
58,0.5,0.5,0.765957446808511,0.423699047057527
58,0.55,0.5,0.787234042553192,0.428722450621535
58,0.6,0.5,0.787234042553192,0.428722450621535
58,0.65,0.5,0.787234042553192,0.428722450621535
58,0.7,0.5,0.787234042553192,0.434178100079841
58,0.75,0.5,0.787234042553192,0.434178100079841
58,0.8,0.5,0.787234042553192,0.434178100079841
58,0.85,0.5,0.765957446808511,0.444880822941683
58,0.9,0.5,0.74468085106383,0.453854888858339
58,0.95,0.5,0.74468085106383,0.453854888858339
58,1,0.5,0.74468085106383,0.453854888858339
59,0.05,0.5,0.851063829787234,0.445091419113702
59,0.1,0.5,0.74468085106383,0.430287884564937
59,0.15,0.5,0.74468085106383,0.428692418422593
59,0.2,0.5,0.74468085106383,0.427604127182016
59,0.25,0.5,0.74468085106383,0.427604127182016
59,0.3,0.5,0.74468085106383,0.422486795966938
59,0.35,0.5,0.74468085106383,0.421604739700821
59,0.4,0.5,0.787234042553192,0.418017846297595
59,0.45,0.5,0.787234042553192,0.418017846297595
59,0.5,0.5,0.787234042553192,0.418017846297595
59,0.55,0.5,0.787234042553192,0.418017846297595
59,0.6,0.5,0.787234042553192,0.426661975408399
59,0.65,0.5,0.787234042553192,0.426661975408399
59,0.7,0.5,0.787234042553192,0.426661975408399
59,0.75,0.5,0.787234042553192,0.426661975408399
59,0.8,0.5,0.787234042553192,0.433457264892436
59,0.85,0.5,0.787234042553192,0.433457264892436
59,0.9,0.5,0.787234042553192,0.433457264892436
59,0.95,0.5,0.787234042553192,0.440315931933211
59,1,0.5,0.787234042553192,0.440315931933211
60,0.05,0.5,0.765957446808511,0.432688051478579
60,0.1,0.5,0.765957446808511,0.433251981209117
60,0.15,0.5,0.765957446808511,0.434112001893824
60,0.2,0.5,0.765957446808511,0.432810014206067
60,0.25,0.5,0.74468085106383,0.431926723924661
60,0.3,0.5,0.74468085106383,0.431926723924661
60,0.35,0.5,0.787234042553192,0.43075558057698
60,0.4,0.5,0.787234042553192,0.43075558057698
60,0.45,0.5,0.787234042553192,0.43075558057698
60,0.5,0.5,0.787234042553192,0.435315160533852
60,0.55,0.5,0.787234042553192,0.435315160533852
60,0.6,0.5,0.787234042553192,0.435315160533852
60,0.65,0.5,0.765957446808511,0.445179748667745
60,0.7,0.5,0.765957446808511,0.445179748667745
60,0.75,0.5,0.765957446808511,0.445179748667745
60,0.8,0.5,0.765957446808511,0.445179748667745
60,0.85,0.5,0.723404255319149,0.455030981026187
60,0.9,0.5,0.723404255319149,0.455030981026187
60,0.95,0.5,0.723404255319149,0.460530425233737
60,1,0.5,0.723404255319149,0.460530425233737
61,0.05,0.5,0.765957446808511,0.510129895609917
61,0.1,0.5,0.765957446808511,0.426979069299825
61,0.15,0.5,0.765957446808511,0.426979069299825
61,0.2,0.5,0.74468085106383,0.427137852303751
61,0.25,0.5,0.74468085106383,0.427085744063649
61,0.3,0.5,0.74468085106383,0.427085744063649
61,0.35,0.5,0.74468085106383,0.427085744063649
61,0.4,0.5,0.74468085106383,0.427085744063649
61,0.45,0.5,0.765957446808511,0.426695034697574
61,0.5,0.5,0.787234042553192,0.426648521492527
61,0.55,0.5,0.808510638297872,0.436014998720796
61,0.6,0.5,0.765957446808511,0.441539726906224
61,0.65,0.5,0.765957446808511,0.441539726906224
61,0.7,0.5,0.765957446808511,0.441539726906224
61,0.75,0.5,0.74468085106383,0.456614574140843
61,0.8,0.5,0.74468085106383,0.456614574140843
61,0.85,0.5,0.74468085106383,0.456614574140843
61,0.9,0.5,0.74468085106383,0.456614574140843
61,0.95,0.5,0.74468085106383,0.477389030920423
61,1,0.5,0.74468085106383,0.477389030920423
62,0.05,0.5,0.765957446808511,0.434747701720181
62,0.1,0.5,0.765957446808511,0.428560372783235
62,0.15,0.5,0.765957446808511,0.429869640971421
62,0.2,0.5,0.765957446808511,0.432128550519953
62,0.25,0.5,0.765957446808511,0.435653783188865
62,0.3,0.5,0.765957446808511,0.435653783188865
62,0.35,0.5,0.787234042553192,0.440547729965788
62,0.4,0.5,0.787234042553192,0.440547729965788
62,0.45,0.5,0.787234042553192,0.441977953067946
62,0.5,0.5,0.723404255319149,0.453081287444608
62,0.55,0.5,0.723404255319149,0.453081287444608
62,0.6,0.5,0.74468085106383,1.33409056738159
62,0.65,0.5,0.74468085106383,1.33409056738159
62,0.7,0.5,0.74468085106383,1.33409056738159
62,0.75,0.5,0.74468085106383,1.33409056738159
62,0.8,0.5,0.74468085106383,1.33409056738159
62,0.85,0.5,0.74468085106383,1.33409056738159
62,0.9,0.5,0.74468085106383,1.33409056738159
62,0.95,0.5,0.74468085106383,1.33409056738159
62,1,0.5,0.74468085106383,1.33409056738159
63,0.05,0.5,0.74468085106383,0.43416174587964
63,0.1,0.5,0.74468085106383,0.430239399194584
63,0.15,0.5,0.74468085106383,0.427915660670168
63,0.2,0.5,0.74468085106383,0.429549819635009
63,0.25,0.5,0.74468085106383,0.431434000126455
63,0.3,0.5,0.74468085106383,0.431434000126455
63,0.35,0.5,0.74468085106383,0.431434000126455
63,0.4,0.5,0.787234042553192,0.442503534202934
63,0.45,0.5,0.787234042553192,0.442503534202934
63,0.5,0.5,0.74468085106383,0.448096824474441
63,0.55,0.5,0.74468085106383,0.448096824474441
63,0.6,0.5,0.74468085106383,0.448096824474441
63,0.65,0.5,0.74468085106383,0.452158627377761
63,0.7,0.5,0.74468085106383,0.455048479652875
63,0.75,0.5,0.74468085106383,0.455048479652875
63,0.8,0.5,0.74468085106383,0.455048479652875
63,0.85,0.5,0.74468085106383,0.457602150636012
63,0.9,0.5,0.74468085106383,0.457602150636012
63,0.95,0.5,0.74468085106383,0.457602150636012
63,1,0.5,0.74468085106383,0.457602150636012
64,0.05,0.5,0.74468085106383,0.434066000731274
64,0.1,0.5,0.74468085106383,0.432225758437006
64,0.15,0.5,0.74468085106383,0.426411785121892
64,0.2,0.5,0.74468085106383,0.426411785121892
64,0.25,0.5,0.74468085106383,0.426411785121892
64,0.3,0.5,0.765957446808511,0.430216655063952
64,0.35,0.5,0.765957446808511,0.433676944478817
64,0.4,0.5,0.765957446808511,0.433676944478817
64,0.45,0.5,0.808510638297872,0.436194291316789
64,0.5,0.5,0.808510638297872,0.436194291316789
64,0.55,0.5,0.808510638297872,0.436194291316789
64,0.6,0.5,0.808510638297872,0.436194291316789
64,0.65,0.5,0.808510638297872,0.436194291316789
64,0.7,0.5,0.808510638297872,0.436194291316789
64,0.75,0.5,0.808510638297872,0.436194291316789
64,0.8,0.5,0.787234042553192,0.435698690129282
64,0.85,0.5,0.787234042553192,0.435698690129282
64,0.9,0.5,0.787234042553192,0.435698690129282
64,0.95,0.5,0.787234042553192,0.435698690129282
64,1,0.5,0.787234042553192,0.435698690129282
65,0.05,0.5,0.851063829787234,0.444753431936201
65,0.1,0.5,0.765957446808511,0.437218862619983
65,0.15,0.5,0.74468085106383,0.430044854123468
65,0.2,0.5,0.74468085106383,0.429988884901699
65,0.25,0.5,0.74468085106383,0.429988884901699
65,0.3,0.5,0.74468085106383,0.429988884901699
65,0.35,0.5,0.74468085106383,0.429988884901699
65,0.4,0.5,0.74468085106383,0.429988884901699
65,0.45,0.5,0.787234042553192,0.438165034631589
65,0.5,0.5,0.787234042553192,0.438165034631589
65,0.55,0.5,0.787234042553192,0.441029735511694
65,0.6,0.5,0.787234042553192,0.441029735511694
65,0.65,0.5,0.74468085106383,0.461481151981949
65,0.7,0.5,0.74468085106383,0.461481151981949
65,0.75,0.5,0.74468085106383,0.461481151981949
65,0.8,0.5,0.74468085106383,0.461481151981949
65,0.85,0.5,0.74468085106383,0.461481151981949
65,0.9,0.5,0.74468085106383,0.461481151981949
65,0.95,0.5,0.74468085106383,0.461481151981949
65,1,0.5,0.74468085106383,0.462764669431538
66,0.05,0.5,0.829787234042553,0.439102411362146
66,0.1,0.5,0.765957446808511,0.432145914314655
66,0.15,0.5,0.765957446808511,0.429292605083998
66,0.2,0.5,0.765957446808511,0.424342599859355
66,0.25,0.5,0.765957446808511,0.424395163011067
66,0.3,0.5,0.765957446808511,0.424395163011067
66,0.35,0.5,0.765957446808511,0.424395163011067
66,0.4,0.5,0.787234042553192,0.427124923741385
66,0.45,0.5,0.787234042553192,0.427124923741385
66,0.5,0.5,0.808510638297872,0.432797640890101
66,0.55,0.5,0.787234042553192,0.435793005275649
66,0.6,0.5,0.787234042553192,0.435793005275649
66,0.65,0.5,0.765957446808511,0.439831240784769
66,0.7,0.5,0.74468085106383,0.45597978745477
66,0.75,0.5,0.74468085106383,0.45597978745477
66,0.8,0.5,0.74468085106383,0.45597978745477
66,0.85,0.5,0.74468085106383,0.45597978745477
66,0.9,0.5,0.74468085106383,0.45597978745477
66,0.95,0.5,0.74468085106383,0.45597978745477
66,1,0.5,0.74468085106383,0.45597978745477
67,0.05,0.5,0.765957446808511,0.427941736763711
67,0.1,0.5,0.765957446808511,0.424723116660689
67,0.15,0.5,0.74468085106383,0.424958546574967
67,0.2,0.5,0.74468085106383,0.425488675943935
67,0.25,0.5,0.74468085106383,0.425488675943935
67,0.3,0.5,0.787234042553192,0.429199833244169
67,0.35,0.5,0.787234042553192,0.429199833244169
67,0.4,0.5,0.787234042553192,0.429199833244169
67,0.45,0.5,0.787234042553192,0.434602964519874
67,0.5,0.5,0.787234042553192,0.434602964519874
67,0.55,0.5,0.808510638297872,0.437432426492894
67,0.6,0.5,0.808510638297872,0.437432426492894
67,0.65,0.5,0.808510638297872,0.437432426492894
67,0.7,0.5,0.787234042553192,0.442714017080069
67,0.75,0.5,0.765957446808511,0.452674261395154
67,0.8,0.5,0.765957446808511,0.462853844126588
67,0.85,0.5,0.765957446808511,0.462853844126588
67,0.9,0.5,0.765957446808511,0.462853844126588
67,0.95,0.5,0.765957446808511,0.464331355352151
67,1,0.5,0.765957446808511,0.464331355352151
68,0.05,0.5,0.765957446808511,0.430756949902676
68,0.1,0.5,0.765957446808511,0.428963709092876
68,0.15,0.5,0.765957446808511,0.427851301492716
68,0.2,0.5,0.765957446808511,0.435538658557198
68,0.25,0.5,0.765957446808511,0.437361246747097
68,0.3,0.5,0.787234042553192,0.43752134792331
68,0.35,0.5,0.787234042553192,0.43752134792331
68,0.4,0.5,0.787234042553192,0.437331137074451
68,0.45,0.5,0.787234042553192,0.440671152947566
68,0.5,0.5,0.787234042553192,0.440671152947566
68,0.55,0.5,0.808510638297872,0.440072680925945
68,0.6,0.5,0.765957446808511,0.437597231099832
68,0.65,0.5,0.765957446808511,0.424802707249846
68,0.7,0.5,0.765957446808511,0.424802707249846
68,0.75,0.5,0.765957446808511,0.424802707249846
68,0.8,0.5,0.765957446808511,0.439658251704943
68,0.85,0.5,0.765957446808511,0.439658251704943
68,0.9,0.5,0.765957446808511,0.439658251704943
68,0.95,0.5,0.765957446808511,0.439658251704943
68,1,0.5,0.765957446808511,0.439658251704943
69,0.05,0.5,0.808510638297872,0.497264402870527
69,0.1,0.5,0.765957446808511,0.434168767530722
69,0.15,0.5,0.765957446808511,0.434866457804615
69,0.2,0.5,0.765957446808511,0.438330272126216
69,0.25,0.5,0.765957446808511,0.441101448620471
69,0.3,0.5,0.74468085106383,0.416746708994102
69,0.35,0.5,0.74468085106383,0.416746708994102
69,0.4,0.5,0.74468085106383,0.412616475846535
69,0.45,0.5,0.74468085106383,0.412616475846535
69,0.5,0.5,0.74468085106383,0.412616475846535
69,0.55,0.5,0.808510638297872,0.407712708545677
69,0.6,0.5,0.808510638297872,0.407712708545677
69,0.65,0.5,0.808510638297872,0.407712708545677
69,0.7,0.5,0.808510638297872,0.407712708545677
69,0.75,0.5,0.808510638297872,0.407712708545677
69,0.8,0.5,0.808510638297872,0.407712708545677
69,0.85,0.5,0.808510638297872,0.407712708545677
69,0.9,0.5,0.808510638297872,0.407712708545677
69,0.95,0.5,0.808510638297872,0.407712708545677
69,1,0.5,0.808510638297872,0.407712708545677
70,0.05,0.5,0.787234042553192,0.508522873975543
70,0.1,0.5,0.74468085106383,0.436028428393165
70,0.15,0.5,0.74468085106383,0.442594383835222
70,0.2,0.5,0.74468085106383,0.441004837337734
70,0.25,0.5,0.74468085106383,0.441004837337734
70,0.3,0.5,0.765957446808511,0.436581837818341
70,0.35,0.5,0.765957446808511,0.436581837818341
70,0.4,0.5,0.765957446808511,0.436581837818341
70,0.45,0.5,0.808510638297872,0.43823900624348
70,0.5,0.5,0.808510638297872,0.43823900624348
70,0.55,0.5,0.808510638297872,0.43823900624348
70,0.6,0.5,0.808510638297872,0.43823900624348
70,0.65,0.5,0.808510638297872,0.43823900624348
70,0.7,0.5,0.808510638297872,0.43823900624348
70,0.75,0.5,0.808510638297872,0.43823900624348
70,0.8,0.5,0.808510638297872,0.43823900624348
70,0.85,0.5,0.808510638297872,0.43823900624348
70,0.9,0.5,0.808510638297872,0.43823900624348
70,0.95,0.5,0.808510638297872,0.43823900624348
70,1,0.5,0.808510638297872,0.43823900624348
71,0.05,0.5,0.765957446808511,0.435125142843903
71,0.1,0.5,0.765957446808511,0.433048773269323
71,0.15,0.5,0.765957446808511,0.428652247354152
71,0.2,0.5,0.765957446808511,0.419596632635866
71,0.25,0.5,0.765957446808511,0.419596632635866
71,0.3,0.5,0.765957446808511,0.417979908746089
71,0.35,0.5,0.765957446808511,0.417979908746089
71,0.4,0.5,0.765957446808511,0.431255898062231
71,0.45,0.5,0.765957446808511,0.431255898062231
71,0.5,0.5,0.765957446808511,0.431255898062231
71,0.55,0.5,0.765957446808511,0.431255898062231
71,0.6,0.5,0.765957446808511,0.450223656781981
71,0.65,0.5,0.765957446808511,0.450223656781981
71,0.7,0.5,0.765957446808511,0.450223656781981
71,0.75,0.5,0.765957446808511,0.450223656781981
71,0.8,0.5,0.765957446808511,0.450223656781981
71,0.85,0.5,0.765957446808511,0.450223656781981
71,0.9,0.5,0.765957446808511,0.450223656781981
71,0.95,0.5,0.765957446808511,0.472843767532314
71,1,0.5,0.765957446808511,0.472843767532314
72,0.05,0.5,0.74468085106383,0.435198710508077
72,0.1,0.5,0.74468085106383,0.431068975837548
72,0.15,0.5,0.74468085106383,0.430819935252801
72,0.2,0.5,0.74468085106383,0.430819935252801
72,0.25,0.5,0.74468085106383,0.43099089416514
72,0.3,0.5,0.765957446808511,0.431227551912645
72,0.35,0.5,0.765957446808511,0.431227551912645
72,0.4,0.5,0.765957446808511,0.432190558273183
72,0.45,0.5,0.808510638297872,0.43400537244779
72,0.5,0.5,0.808510638297872,0.43400537244779
72,0.55,0.5,0.808510638297872,0.43400537244779
72,0.6,0.5,0.765957446808511,0.46913174816931
72,0.65,0.5,0.765957446808511,0.46913174816931
72,0.7,0.5,0.765957446808511,0.46913174816931
72,0.75,0.5,0.765957446808511,0.46913174816931
72,0.8,0.5,0.765957446808511,0.46913174816931
72,0.85,0.5,0.74468085106383,0.488075755392255
72,0.9,0.5,0.74468085106383,0.488075755392255
72,0.95,0.5,0.74468085106383,0.488075755392255
72,1,0.5,0.74468085106383,0.488075755392255
73,0.05,0.5,0.765957446808511,0.489662075936033
73,0.1,0.5,0.765957446808511,0.434067087656422
73,0.15,0.5,0.74468085106383,0.430879265963012
73,0.2,0.5,0.74468085106383,0.428106372547063
73,0.25,0.5,0.74468085106383,0.427716453159364
73,0.3,0.5,0.74468085106383,0.426686878536106
73,0.35,0.5,0.765957446808511,0.444468111997582
73,0.4,0.5,0.765957446808511,0.444468111997582
73,0.45,0.5,0.765957446808511,0.444468111997582
73,0.5,0.5,0.765957446808511,0.444468111997582
73,0.55,0.5,0.787234042553192,0.459076385454766
73,0.6,0.5,0.787234042553192,0.459076385454766
73,0.65,0.5,0.787234042553192,0.459076385454766
73,0.7,0.5,0.787234042553192,0.459076385454766
73,0.75,0.5,0.765957446808511,0.473861399528488
73,0.8,0.5,0.765957446808511,0.473861399528488
73,0.85,0.5,0.765957446808511,0.473861399528488
73,0.9,0.5,0.765957446808511,0.473861399528488
73,0.95,0.5,0.765957446808511,0.473861399528488
73,1,0.5,0.74468085106383,0.500896093325196
74,0.05,0.5,0.765957446808511,0.43341823189675
74,0.1,0.5,0.74468085106383,0.431588724418631
74,0.15,0.5,0.74468085106383,0.431588724418631
74,0.2,0.5,0.74468085106383,0.430710499775004
74,0.25,0.5,0.74468085106383,0.42961129341217
74,0.3,0.5,0.74468085106383,0.42961129341217
74,0.35,0.5,0.74468085106383,0.42961129341217
74,0.4,0.5,0.787234042553192,0.435977108996181
74,0.45,0.5,0.787234042553192,0.439186138056531
74,0.5,0.5,0.787234042553192,0.439186138056531
74,0.55,0.5,0.787234042553192,0.444084232049328
74,0.6,0.5,0.74468085106383,0.447406612822815
74,0.65,0.5,0.723404255319149,0.450549436211985
74,0.7,0.5,0.723404255319149,0.461309195518392
74,0.75,0.5,0.723404255319149,0.461309195518392
74,0.8,0.5,0.723404255319149,0.461309195518392
74,0.85,0.5,0.723404255319149,0.461309195518392
74,0.9,0.5,0.723404255319149,0.461309195518392
74,0.95,0.5,0.723404255319149,0.461309195518392
74,1,0.5,0.723404255319149,0.461309195518392
75,0.05,0.5,0.808510638297872,0.433521857891614
75,0.1,0.5,0.765957446808511,0.434515020274938
75,0.15,0.5,0.74468085106383,0.433701910903619
75,0.2,0.5,0.74468085106383,0.433497299854232
75,0.25,0.5,0.74468085106383,0.433497299854232
75,0.3,0.5,0.74468085106383,0.431196945264607
75,0.35,0.5,0.74468085106383,0.431196945264607
75,0.4,0.5,0.787234042553192,0.439913916695096
75,0.45,0.5,0.787234042553192,0.439913916695096
75,0.5,0.5,0.787234042553192,0.439913916695096
75,0.55,0.5,0.787234042553192,0.439913916695096
75,0.6,0.5,0.787234042553192,0.439913916695096
75,0.65,0.5,0.787234042553192,0.439913916695096
75,0.7,0.5,0.787234042553192,0.449599525132051
75,0.75,0.5,0.787234042553192,0.449599525132051
75,0.8,0.5,0.787234042553192,0.449599525132051
75,0.85,0.5,0.787234042553192,0.449599525132051
75,0.9,0.5,0.787234042553192,0.449599525132051
75,0.95,0.5,0.787234042553192,0.449599525132051
75,1,0.5,0.787234042553192,0.449599525132051
76,0.05,0.5,0.680851063829787,0.676273071874175
76,0.1,0.5,0.765957446808511,0.431071684334308
76,0.15,0.5,0.74468085106383,0.429825903739846
76,0.2,0.5,0.74468085106383,0.428246738171675
76,0.25,0.5,0.74468085106383,0.428246738171675
76,0.3,0.5,0.765957446808511,0.422523890947032
76,0.35,0.5,0.765957446808511,0.421361551872996
76,0.4,0.5,0.765957446808511,0.421361551872996
76,0.45,0.5,0.787234042553192,0.418173041876113
76,0.5,0.5,0.787234042553192,0.418487821776639
76,0.55,0.5,0.808510638297872,0.421489010506426
76,0.6,0.5,0.808510638297872,0.421489010506426
76,0.65,0.5,0.808510638297872,0.421489010506426
76,0.7,0.5,0.808510638297872,0.421489010506426
76,0.75,0.5,0.808510638297872,0.421489010506426
76,0.8,0.5,0.808510638297872,0.421489010506426
76,0.85,0.5,0.808510638297872,0.42364539538583
76,0.9,0.5,0.808510638297872,0.42364539538583
76,0.95,0.5,0.808510638297872,0.42364539538583
76,1,0.5,0.808510638297872,0.429146892830209
77,0.05,0.5,0.808510638297872,0.451114463833964
77,0.1,0.5,0.765957446808511,0.430174189136568
77,0.15,0.5,0.765957446808511,0.431332640968378
77,0.2,0.5,0.74468085106383,1.76594707086254
77,0.25,0.5,0.74468085106383,1.76594707086254
77,0.3,0.5,0.74468085106383,1.76594707086254
77,0.35,0.5,0.74468085106383,1.76594707086254
77,0.4,0.5,0.74468085106383,1.76594707086254
77,0.45,0.5,0.74468085106383,1.76594707086254
77,0.5,0.5,0.74468085106383,1.76594707086254
77,0.55,0.5,0.74468085106383,1.76594707086254
77,0.6,0.5,0.74468085106383,1.76594707086254
77,0.65,0.5,0.74468085106383,1.76594707086254
77,0.7,0.5,0.74468085106383,1.76594707086254
77,0.75,0.5,0.74468085106383,1.76594707086254
77,0.8,0.5,0.74468085106383,1.76594707086254
77,0.85,0.5,0.74468085106383,1.76594707086254
77,0.9,0.5,0.74468085106383,1.76594707086254
77,0.95,0.5,0.74468085106383,1.76594707086254
77,1,0.5,0.74468085106383,1.76594707086254
78,0.05,0.5,0.829787234042553,0.509605426429179
78,0.1,0.5,0.765957446808511,0.431061494643149
78,0.15,0.5,0.765957446808511,0.430365307296063
78,0.2,0.5,0.765957446808511,0.430365307296063
78,0.25,0.5,0.765957446808511,0.427024296036594
78,0.3,0.5,0.765957446808511,0.418268730156175
78,0.35,0.5,0.765957446808511,0.417601572883321
78,0.4,0.5,0.765957446808511,0.417601572883321
78,0.45,0.5,0.765957446808511,0.417601572883321
78,0.5,0.5,0.765957446808511,0.417601572883321
78,0.55,0.5,0.765957446808511,0.417601572883321
78,0.6,0.5,0.74468085106383,1.37064924034634
78,0.65,0.5,0.74468085106383,1.37064924034634
78,0.7,0.5,0.74468085106383,1.37064924034634
78,0.75,0.5,0.74468085106383,1.37064924034634
78,0.8,0.5,0.74468085106383,1.37064924034634
78,0.85,0.5,0.74468085106383,1.37064924034634
78,0.9,0.5,0.74468085106383,1.37064924034634
78,0.95,0.5,0.74468085106383,1.37064924034634
78,1,0.5,0.74468085106383,1.37064924034634
79,0.05,0.5,0.829787234042553,0.444648944287914
79,0.1,0.5,0.74468085106383,0.427599779027224
79,0.15,0.5,0.74468085106383,0.429488159064217
79,0.2,0.5,0.74468085106383,0.431671506176005
79,0.25,0.5,0.74468085106383,0.432565334694821
79,0.3,0.5,0.74468085106383,0.434812433544286
79,0.35,0.5,0.74468085106383,0.434812433544286
79,0.4,0.5,0.765957446808511,0.433915050182433
79,0.45,0.5,0.765957446808511,0.433915050182433
79,0.5,0.5,0.765957446808511,0.433758532048808
79,0.55,0.5,0.765957446808511,0.433758532048808
79,0.6,0.5,0.765957446808511,0.433758532048808
79,0.65,0.5,0.765957446808511,0.433758532048808
79,0.7,0.5,0.765957446808511,0.433758532048808
79,0.75,0.5,0.765957446808511,0.433758532048808
79,0.8,0.5,0.808510638297872,0.42875159432131
79,0.85,0.5,0.808510638297872,0.42875159432131
79,0.9,0.5,0.808510638297872,0.42875159432131
79,0.95,0.5,0.808510638297872,0.42875159432131
79,1,0.5,0.808510638297872,0.42875159432131
80,0.05,0.5,0.829787234042553,0.441855900516429
80,0.1,0.5,0.74468085106383,0.431399772338031
80,0.15,0.5,0.765957446808511,0.426680409099958
80,0.2,0.5,0.765957446808511,0.427923254296377
80,0.25,0.5,0.765957446808511,0.428906879030268
80,0.3,0.5,0.74468085106383,1.53220221628652
80,0.35,0.5,0.74468085106383,1.53220221628652
80,0.4,0.5,0.74468085106383,1.53220221628652
80,0.45,0.5,0.74468085106383,1.53220221628652
80,0.5,0.5,0.74468085106383,1.53220221628652
80,0.55,0.5,0.74468085106383,1.53220221628652
80,0.6,0.5,0.74468085106383,1.53220221628652
80,0.65,0.5,0.74468085106383,1.53220221628652
80,0.7,0.5,0.74468085106383,1.53220221628652
80,0.75,0.5,0.74468085106383,1.53220221628652
80,0.8,0.5,0.74468085106383,1.53220221628652
80,0.85,0.5,0.74468085106383,1.53220221628652
80,0.9,0.5,0.74468085106383,1.53220221628652
80,0.95,0.5,0.74468085106383,1.53220221628652
80,1,0.5,0.74468085106383,1.53220221628652
81,0.05,0.5,0.808510638297872,0.443061577636151
81,0.1,0.5,0.74468085106383,0.432786843098536
81,0.15,0.5,0.74468085106383,0.432009876675676
81,0.2,0.5,0.74468085106383,0.432737183104645
81,0.25,0.5,0.74468085106383,0.433384228032328
81,0.3,0.5,0.74468085106383,0.433384228032328
81,0.35,0.5,0.74468085106383,0.433384228032328
81,0.4,0.5,0.74468085106383,0.43585254102354
81,0.45,0.5,0.787234042553192,0.436971918849643
81,0.5,0.5,0.787234042553192,0.436971918849643
81,0.55,0.5,0.787234042553192,0.436971918849643
