nodes,nTree,accuracy
32,51,0.721649484536083
33,51,0.752577319587629
34,51,0.752577319587629
35,51,0.744329896907217
36,51,0.752577319587629
37,51,0.756701030927835
38,51,0.750515463917526
39,51,0.742268041237113
40,51,0.748453608247423
41,51,0.731958762886598
42,51,0.734020618556701
43,51,0.748453608247423
44,51,0.734020618556701
45,51,0.736082474226804
46,51,0.736082474226804
47,51,0.74020618556701
48,51,0.74639175257732
49,51,0.738144329896907
50,51,0.736082474226804
51,51,0.750515463917526
52,51,0.738144329896907
53,51,0.742268041237113
54,51,0.748453608247423
55,51,0.734020618556701
56,51,0.734020618556701
57,51,0.74020618556701
58,51,0.734020618556701
59,51,0.719587628865979
60,51,0.744329896907217
61,51,0.744329896907217
62,51,0.744329896907217
63,51,0.74639175257732
64,51,0.742268041237113
65,51,0.731958762886598
66,51,0.725773195876289
67,51,0.742268041237113
68,51,0.750515463917526
69,51,0.754639175257732
70,51,0.736082474226804
71,51,0.731958762886598
72,51,0.734020618556701
73,51,0.744329896907217
74,51,0.754639175257732
75,51,0.74020618556701
76,51,0.715463917525773
77,51,0.731958762886598
78,51,0.721649484536083
79,51,0.744329896907217
80,51,0.736082474226804
81,51,0.738144329896907
82,51,0.734020618556701
83,51,0.738144329896907
84,51,0.748453608247423
85,51,0.725773195876289
86,51,0.74020618556701
87,51,0.727835051546392
88,51,0.736082474226804
89,51,0.734020618556701
90,51,0.74020618556701
91,51,0.742268041237113
92,51,0.74020618556701
93,51,0.742268041237113
94,51,0.750515463917526
95,51,0.731958762886598
96,51,0.744329896907217
97,51,0.742268041237113
98,51,0.74020618556701
99,51,0.736082474226804
100,51,0.748453608247423
1,52,0.705154639175258
2,52,0.717525773195876
3,52,0.71340206185567
4,52,0.711340206185567
5,52,0.709278350515464
6,52,0.744329896907217
7,52,0.723711340206186
8,52,0.731958762886598
9,52,0.725773195876289
10,52,0.729896907216495
11,52,0.734020618556701
12,52,0.723711340206186
13,52,0.729896907216495
14,52,0.74020618556701
15,52,0.748453608247423
16,52,0.734020618556701
17,52,0.729896907216495
18,52,0.725773195876289
19,52,0.754639175257732
20,52,0.742268041237113
21,52,0.742268041237113
22,52,0.734020618556701
23,52,0.727835051546392
24,52,0.731958762886598
25,52,0.74020618556701
26,52,0.742268041237113
27,52,0.731958762886598
28,52,0.750515463917526
29,52,0.742268041237113
30,52,0.744329896907217
31,52,0.758762886597938
32,52,0.719587628865979
33,52,0.748453608247423
34,52,0.752577319587629
35,52,0.742268041237113
36,52,0.748453608247423
37,52,0.752577319587629
38,52,0.750515463917526
39,52,0.738144329896907
40,52,0.74639175257732
41,52,0.734020618556701
42,52,0.736082474226804
43,52,0.748453608247423
44,52,0.736082474226804
45,52,0.736082474226804
46,52,0.729896907216495
47,52,0.742268041237113
48,52,0.736082474226804
49,52,0.736082474226804
50,52,0.736082474226804
51,52,0.74639175257732
52,52,0.738144329896907
53,52,0.744329896907217
54,52,0.754639175257732
55,52,0.734020618556701
56,52,0.738144329896907
57,52,0.736082474226804
58,52,0.734020618556701
59,52,0.719587628865979
60,52,0.744329896907217
61,52,0.736082474226804
62,52,0.744329896907217
63,52,0.744329896907217
64,52,0.74020618556701
65,52,0.736082474226804
66,52,0.723711340206186
67,52,0.754639175257732
68,52,0.744329896907217
69,52,0.756701030927835
70,52,0.738144329896907
71,52,0.74020618556701
72,52,0.734020618556701
73,52,0.74020618556701
74,52,0.756701030927835
75,52,0.734020618556701
76,52,0.719587628865979
77,52,0.721649484536083
78,52,0.723711340206186
79,52,0.74020618556701
80,52,0.736082474226804
81,52,0.742268041237113
82,52,0.721649484536083
83,52,0.738144329896907
84,52,0.744329896907217
85,52,0.727835051546392
86,52,0.738144329896907
87,52,0.729896907216495
88,52,0.738144329896907
89,52,0.734020618556701
90,52,0.748453608247423
91,52,0.734020618556701
92,52,0.744329896907217
93,52,0.74020618556701
94,52,0.750515463917526
95,52,0.734020618556701
96,52,0.744329896907217
97,52,0.742268041237113
98,52,0.736082474226804
99,52,0.738144329896907
100,52,0.74639175257732
1,53,0.696907216494845
2,53,0.717525773195876
3,53,0.709278350515464
4,53,0.711340206185567
5,53,0.709278350515464
6,53,0.744329896907217
7,53,0.715463917525773
8,53,0.731958762886598
9,53,0.723711340206186
10,53,0.727835051546392
11,53,0.734020618556701
12,53,0.711340206185567
13,53,0.725773195876289
14,53,0.742268041237113
15,53,0.748453608247423
16,53,0.738144329896907
17,53,0.731958762886598
18,53,0.721649484536083
19,53,0.748453608247423
20,53,0.744329896907217
21,53,0.750515463917526
22,53,0.742268041237113
23,53,0.725773195876289
24,53,0.725773195876289
25,53,0.74639175257732
26,53,0.74020618556701
27,53,0.731958762886598
28,53,0.74639175257732
29,53,0.738144329896907
30,53,0.742268041237113
31,53,0.754639175257732
32,53,0.721649484536083
33,53,0.748453608247423
34,53,0.754639175257732
35,53,0.74639175257732
36,53,0.750515463917526
37,53,0.756701030927835
38,53,0.750515463917526
39,53,0.748453608247423
40,53,0.742268041237113
41,53,0.729896907216495
42,53,0.738144329896907
43,53,0.74639175257732
44,53,0.736082474226804
45,53,0.738144329896907
46,53,0.734020618556701
47,53,0.734020618556701
48,53,0.731958762886598
49,53,0.742268041237113
50,53,0.738144329896907
51,53,0.748453608247423
52,53,0.736082474226804
53,53,0.748453608247423
54,53,0.752577319587629
55,53,0.742268041237113
56,53,0.74020618556701
57,53,0.744329896907217
58,53,0.729896907216495
59,53,0.721649484536083
60,53,0.742268041237113
61,53,0.738144329896907
62,53,0.74020618556701
63,53,0.744329896907217
64,53,0.731958762886598
65,53,0.734020618556701
66,53,0.721649484536083
67,53,0.750515463917526
68,53,0.752577319587629
69,53,0.748453608247423
70,53,0.742268041237113
71,53,0.736082474226804
72,53,0.731958762886598
73,53,0.742268041237113
74,53,0.758762886597938
75,53,0.738144329896907
76,53,0.717525773195876
77,53,0.731958762886598
78,53,0.725773195876289
79,53,0.742268041237113
80,53,0.74639175257732
81,53,0.742268041237113
82,53,0.738144329896907
83,53,0.74020618556701
84,53,0.744329896907217
85,53,0.731958762886598
86,53,0.750515463917526
87,53,0.734020618556701
88,53,0.74020618556701
89,53,0.736082474226804
90,53,0.744329896907217
91,53,0.736082474226804
92,53,0.742268041237113
93,53,0.738144329896907
94,53,0.748453608247423
95,53,0.734020618556701
96,53,0.744329896907217
97,53,0.744329896907217
98,53,0.736082474226804
99,53,0.736082474226804
100,53,0.750515463917526
1,54,0.701030927835052
2,54,0.719587628865979
3,54,0.711340206185567
4,54,0.703092783505155
5,54,0.707216494845361
6,54,0.742268041237113
7,54,0.721649484536083
8,54,0.729896907216495
9,54,0.729896907216495
10,54,0.721649484536083
11,54,0.734020618556701
12,54,0.725773195876289
13,54,0.727835051546392
14,54,0.744329896907217
15,54,0.734020618556701
16,54,0.734020618556701
17,54,0.723711340206186
18,54,0.727835051546392
19,54,0.748453608247423
20,54,0.74020618556701
21,54,0.738144329896907
22,54,0.736082474226804
23,54,0.723711340206186
24,54,0.721649484536083
25,54,0.744329896907217
26,54,0.738144329896907
27,54,0.731958762886598
28,54,0.74639175257732
29,54,0.74020618556701
30,54,0.738144329896907
31,54,0.74639175257732
32,54,0.719587628865979
33,54,0.754639175257732
34,54,0.750515463917526
35,54,0.744329896907217
36,54,0.752577319587629
37,54,0.756701030927835
38,54,0.748453608247423
39,54,0.744329896907217
40,54,0.752577319587629
41,54,0.729896907216495
42,54,0.744329896907217
43,54,0.74639175257732
44,54,0.74020618556701
45,54,0.742268041237113
46,54,0.736082474226804
47,54,0.736082474226804
48,54,0.731958762886598
49,54,0.744329896907217
50,54,0.74020618556701
51,54,0.752577319587629
52,54,0.731958762886598
53,54,0.750515463917526
54,54,0.752577319587629
55,54,0.74020618556701
56,54,0.736082474226804
57,54,0.744329896907217
58,54,0.727835051546392
59,54,0.71340206185567
60,54,0.738144329896907
61,54,0.734020618556701
62,54,0.74020618556701
63,54,0.738144329896907
64,54,0.738144329896907
65,54,0.74020618556701
66,54,0.719587628865979
67,54,0.742268041237113
68,54,0.758762886597938
69,54,0.754639175257732
70,54,0.74020618556701
71,54,0.74020618556701
72,54,0.74639175257732
73,54,0.74020618556701
74,54,0.760824742268041
75,54,0.736082474226804
76,54,0.717525773195876
77,54,0.723711340206186
78,54,0.723711340206186
79,54,0.74020618556701
80,54,0.744329896907217
81,54,0.736082474226804
82,54,0.736082474226804
83,54,0.748453608247423
84,54,0.744329896907217
85,54,0.74020618556701
86,54,0.744329896907217
87,54,0.736082474226804
88,54,0.74020618556701
89,54,0.729896907216495
90,54,0.74020618556701
91,54,0.734020618556701
92,54,0.742268041237113
93,54,0.742268041237113
94,54,0.752577319587629
95,54,0.74020618556701
96,54,0.744329896907217
97,54,0.74020618556701
98,54,0.734020618556701
99,54,0.734020618556701
100,54,0.748453608247423
1,55,0.696907216494845
2,55,0.717525773195876
3,55,0.71340206185567
4,55,0.709278350515464
5,55,0.707216494845361
6,55,0.742268041237113
7,55,0.721649484536083
8,55,0.721649484536083
9,55,0.729896907216495
10,55,0.729896907216495
11,55,0.727835051546392
12,55,0.729896907216495
13,55,0.729896907216495
14,55,0.738144329896907
15,55,0.742268041237113
16,55,0.738144329896907
17,55,0.727835051546392
18,55,0.725773195876289
19,55,0.752577319587629
20,55,0.74020618556701
21,55,0.736082474226804
22,55,0.738144329896907
23,55,0.725773195876289
24,55,0.725773195876289
25,55,0.750515463917526
26,55,0.74020618556701
27,55,0.729896907216495
28,55,0.752577319587629
29,55,0.738144329896907
30,55,0.734020618556701
31,55,0.758762886597938
32,55,0.723711340206186
33,55,0.756701030927835
34,55,0.74639175257732
35,55,0.744329896907217
36,55,0.752577319587629
37,55,0.758762886597938
38,55,0.750515463917526
39,55,0.742268041237113
40,55,0.748453608247423
41,55,0.731958762886598
42,55,0.742268041237113
43,55,0.750515463917526
44,55,0.734020618556701
45,55,0.734020618556701
46,55,0.731958762886598
47,55,0.734020618556701
48,55,0.738144329896907
49,55,0.742268041237113
50,55,0.744329896907217
51,55,0.750515463917526
52,55,0.736082474226804
53,55,0.742268041237113
54,55,0.754639175257732
55,55,0.738144329896907
56,55,0.74020618556701
57,55,0.74020618556701
58,55,0.723711340206186
59,55,0.709278350515464
60,55,0.74020618556701
61,55,0.734020618556701
62,55,0.74020618556701
63,55,0.74639175257732
64,55,0.738144329896907
65,55,0.74020618556701
66,55,0.719587628865979
67,55,0.74020618556701
68,55,0.752577319587629
69,55,0.752577319587629
70,55,0.74020618556701
71,55,0.74020618556701
72,55,0.742268041237113
73,55,0.742268041237113
74,55,0.754639175257732
75,55,0.734020618556701
76,55,0.71340206185567
77,55,0.731958762886598
78,55,0.725773195876289
79,55,0.742268041237113
80,55,0.738144329896907
81,55,0.742268041237113
82,55,0.74020618556701
83,55,0.742268041237113
84,55,0.74020618556701
85,55,0.731958762886598
86,55,0.750515463917526
87,55,0.734020618556701
88,55,0.74020618556701
89,55,0.731958762886598
90,55,0.742268041237113
91,55,0.731958762886598
92,55,0.744329896907217
93,55,0.74020618556701
94,55,0.752577319587629
95,55,0.738144329896907
96,55,0.744329896907217
97,55,0.744329896907217
98,55,0.736082474226804
99,55,0.731958762886598
100,55,0.744329896907217
1,56,0.692783505154639
2,56,0.719587628865979
3,56,0.707216494845361
4,56,0.709278350515464
5,56,0.71340206185567
6,56,0.744329896907217
7,56,0.721649484536083
8,56,0.729896907216495
9,56,0.729896907216495
10,56,0.729896907216495
11,56,0.727835051546392
12,56,0.725773195876289
13,56,0.738144329896907
14,56,0.74020618556701
15,56,0.736082474226804
16,56,0.744329896907217
17,56,0.721649484536083
18,56,0.729896907216495
19,56,0.74639175257732
20,56,0.736082474226804
21,56,0.736082474226804
22,56,0.731958762886598
23,56,0.723711340206186
24,56,0.729896907216495
25,56,0.74639175257732
26,56,0.738144329896907
27,56,0.729896907216495
28,56,0.752577319587629
29,56,0.736082474226804
30,56,0.736082474226804
31,56,0.750515463917526
32,56,0.723711340206186
33,56,0.750515463917526
34,56,0.748453608247423
35,56,0.742268041237113
36,56,0.754639175257732
37,56,0.752577319587629
38,56,0.750515463917526
39,56,0.752577319587629
40,56,0.754639175257732
41,56,0.731958762886598
42,56,0.738144329896907
43,56,0.744329896907217
44,56,0.736082474226804
45,56,0.736082474226804
46,56,0.74020618556701
47,56,0.727835051546392
48,56,0.738144329896907
49,56,0.74020618556701
50,56,0.744329896907217
51,56,0.754639175257732
52,56,0.736082474226804
53,56,0.744329896907217
54,56,0.752577319587629
55,56,0.738144329896907
56,56,0.736082474226804
57,56,0.74020618556701
58,56,0.736082474226804
59,56,0.717525773195876
60,56,0.744329896907217
61,56,0.738144329896907
62,56,0.742268041237113
63,56,0.74639175257732
64,56,0.742268041237113
65,56,0.74020618556701
66,56,0.725773195876289
67,56,0.738144329896907
68,56,0.748453608247423
69,56,0.754639175257732
70,56,0.742268041237113
71,56,0.744329896907217
72,56,0.748453608247423
73,56,0.74639175257732
74,56,0.754639175257732
75,56,0.734020618556701
76,56,0.717525773195876
77,56,0.731958762886598
78,56,0.719587628865979
79,56,0.744329896907217
80,56,0.74020618556701
81,56,0.738144329896907
82,56,0.727835051546392
83,56,0.742268041237113
84,56,0.74020618556701
85,56,0.736082474226804
86,56,0.744329896907217
87,56,0.736082474226804
88,56,0.744329896907217
89,56,0.729896907216495
90,56,0.74020618556701
91,56,0.734020618556701
92,56,0.742268041237113
93,56,0.738144329896907
94,56,0.748453608247423
95,56,0.74020618556701
96,56,0.742268041237113
97,56,0.74020618556701
98,56,0.736082474226804
99,56,0.736082474226804
100,56,0.74639175257732
1,57,0.682474226804124
2,57,0.717525773195876
3,57,0.707216494845361
4,57,0.707216494845361
5,57,0.719587628865979
6,57,0.744329896907217
7,57,0.721649484536083
8,57,0.731958762886598
9,57,0.723711340206186
10,57,0.738144329896907
11,57,0.727835051546392
12,57,0.723711340206186
13,57,0.731958762886598
14,57,0.738144329896907
15,57,0.742268041237113
16,57,0.742268041237113
17,57,0.723711340206186
18,57,0.731958762886598
19,57,0.756701030927835
20,57,0.74020618556701
21,57,0.736082474226804
22,57,0.736082474226804
23,57,0.729896907216495
24,57,0.727835051546392
25,57,0.748453608247423
26,57,0.738144329896907
27,57,0.719587628865979
28,57,0.744329896907217
29,57,0.744329896907217
30,57,0.736082474226804
31,57,0.752577319587629
32,57,0.721649484536083
33,57,0.750515463917526
34,57,0.742268041237113
35,57,0.750515463917526
36,57,0.752577319587629
37,57,0.758762886597938
38,57,0.752577319587629
39,57,0.74639175257732
40,57,0.752577319587629
41,57,0.731958762886598
42,57,0.742268041237113
43,57,0.748453608247423
44,57,0.738144329896907
45,57,0.74020618556701
46,57,0.742268041237113
47,57,0.734020618556701
48,57,0.74020618556701
49,57,0.742268041237113
50,57,0.74639175257732
51,57,0.754639175257732
52,57,0.736082474226804
53,57,0.748453608247423
54,57,0.752577319587629
55,57,0.734020618556701
56,57,0.736082474226804
57,57,0.74020618556701
58,57,0.727835051546392
59,57,0.717525773195876
60,57,0.74020618556701
61,57,0.738144329896907
62,57,0.74639175257732
63,57,0.750515463917526
64,57,0.74020618556701
65,57,0.734020618556701
66,57,0.721649484536083
67,57,0.742268041237113
68,57,0.744329896907217
69,57,0.748453608247423
70,57,0.74020618556701
71,57,0.74020618556701
72,57,0.74020618556701
73,57,0.74020618556701
74,57,0.756701030927835
75,57,0.731958762886598
76,57,0.715463917525773
77,57,0.719587628865979
78,57,0.719587628865979
79,57,0.74020618556701
80,57,0.744329896907217
81,57,0.734020618556701
82,57,0.725773195876289
83,57,0.74020618556701
84,57,0.744329896907217
85,57,0.738144329896907
86,57,0.742268041237113
87,57,0.738144329896907
88,57,0.742268041237113
89,57,0.731958762886598
90,57,0.729896907216495
91,57,0.738144329896907
92,57,0.742268041237113
93,57,0.74020618556701
94,57,0.748453608247423
95,57,0.736082474226804
96,57,0.74020618556701
97,57,0.734020618556701
98,57,0.736082474226804
99,57,0.734020618556701
100,57,0.744329896907217
1,58,0.690721649484536
2,58,0.715463917525773
3,58,0.71340206185567
4,58,0.707216494845361
5,58,0.71340206185567
6,58,0.738144329896907
7,58,0.721649484536083
8,58,0.731958762886598
9,58,0.725773195876289
10,58,0.731958762886598
11,58,0.727835051546392
12,58,0.719587628865979
13,58,0.736082474226804
14,58,0.744329896907217
15,58,0.744329896907217
16,58,0.742268041237113
17,58,0.734020618556701
18,58,0.729896907216495
19,58,0.754639175257732
20,58,0.731958762886598
21,58,0.736082474226804
22,58,0.731958762886598
23,58,0.727835051546392
24,58,0.723711340206186
25,58,0.744329896907217
26,58,0.742268041237113
27,58,0.725773195876289
28,58,0.750515463917526
29,58,0.742268041237113
30,58,0.74020618556701
31,58,0.758762886597938
32,58,0.723711340206186
33,58,0.754639175257732
34,58,0.744329896907217
35,58,0.750515463917526
36,58,0.750515463917526
37,58,0.754639175257732
38,58,0.748453608247423
39,58,0.750515463917526
40,58,0.752577319587629
41,58,0.734020618556701
42,58,0.738144329896907
43,58,0.750515463917526
44,58,0.74020618556701
45,58,0.74639175257732
46,58,0.738144329896907
47,58,0.725773195876289
48,58,0.74020618556701
49,58,0.74639175257732
50,58,0.748453608247423
51,58,0.752577319587629
52,58,0.734020618556701
53,58,0.752577319587629
54,58,0.750515463917526
55,58,0.74020618556701
56,58,0.74020618556701
57,58,0.738144329896907
58,58,0.736082474226804
59,58,0.719587628865979
60,58,0.742268041237113
61,58,0.736082474226804
62,58,0.748453608247423
63,58,0.750515463917526
64,58,0.74020618556701
65,58,0.734020618556701
66,58,0.719587628865979
67,58,0.74639175257732
68,58,0.744329896907217
69,58,0.74639175257732
70,58,0.731958762886598
71,58,0.748453608247423
72,58,0.744329896907217
73,58,0.74020618556701
74,58,0.754639175257732
75,58,0.734020618556701
76,58,0.71340206185567
77,58,0.723711340206186
78,58,0.719587628865979
79,58,0.736082474226804
80,58,0.74020618556701
81,58,0.736082474226804
82,58,0.725773195876289
83,58,0.736082474226804
84,58,0.74639175257732
85,58,0.736082474226804
86,58,0.744329896907217
87,58,0.74020618556701
88,58,0.742268041237113
89,58,0.734020618556701
90,58,0.734020618556701
91,58,0.736082474226804
92,58,0.744329896907217
93,58,0.736082474226804
94,58,0.748453608247423
95,58,0.74020618556701
96,58,0.74020618556701
97,58,0.736082474226804
98,58,0.736082474226804
99,58,0.734020618556701
100,58,0.744329896907217
1,59,0.68659793814433
2,59,0.715463917525773
3,59,0.709278350515464
4,59,0.709278350515464
5,59,0.709278350515464
6,59,0.742268041237113
7,59,0.719587628865979
8,59,0.727835051546392
9,59,0.734020618556701
10,59,0.731958762886598
11,59,0.727835051546392
12,59,0.723711340206186
13,59,0.734020618556701
14,59,0.742268041237113
15,59,0.738144329896907
16,59,0.742268041237113
17,59,0.738144329896907
18,59,0.731958762886598
19,59,0.756701030927835
20,59,0.734020618556701
21,59,0.738144329896907
22,59,0.734020618556701
23,59,0.731958762886598
24,59,0.734020618556701
25,59,0.738144329896907
26,59,0.74020618556701
27,59,0.729896907216495
28,59,0.744329896907217
29,59,0.744329896907217
30,59,0.738144329896907
31,59,0.754639175257732
32,59,0.723711340206186
33,59,0.754639175257732
34,59,0.750515463917526
35,59,0.750515463917526
36,59,0.754639175257732
37,59,0.752577319587629
38,59,0.750515463917526
39,59,0.750515463917526
40,59,0.750515463917526
41,59,0.731958762886598
42,59,0.736082474226804
43,59,0.750515463917526
44,59,0.74020618556701
45,59,0.74639175257732
46,59,0.74639175257732
47,59,0.729896907216495
48,59,0.742268041237113
49,59,0.742268041237113
50,59,0.752577319587629
51,59,0.752577319587629
52,59,0.734020618556701
53,59,0.752577319587629
54,59,0.74639175257732
55,59,0.734020618556701
56,59,0.738144329896907
57,59,0.742268041237113
58,59,0.738144329896907
59,59,0.71340206185567
60,59,0.74020618556701
61,59,0.736082474226804
62,59,0.748453608247423
63,59,0.744329896907217
64,59,0.74020618556701
65,59,0.736082474226804
66,59,0.71340206185567
67,59,0.74639175257732
68,59,0.74639175257732
69,59,0.748453608247423
70,59,0.734020618556701
71,59,0.74639175257732
72,59,0.742268041237113
73,59,0.74020618556701
74,59,0.758762886597938
75,59,0.734020618556701
76,59,0.711340206185567
77,59,0.729896907216495
78,59,0.723711340206186
79,59,0.731958762886598
80,59,0.74020618556701
81,59,0.738144329896907
82,59,0.731958762886598
83,59,0.74020618556701
84,59,0.742268041237113
85,59,0.74020618556701
86,59,0.750515463917526
87,59,0.742268041237113
88,59,0.742268041237113
89,59,0.727835051546392
90,59,0.736082474226804
91,59,0.736082474226804
92,59,0.742268041237113
93,59,0.736082474226804
94,59,0.750515463917526
95,59,0.734020618556701
96,59,0.74020618556701
97,59,0.734020618556701
98,59,0.736082474226804
99,59,0.736082474226804
100,59,0.74020618556701
1,60,0.696907216494845
2,60,0.71340206185567
3,60,0.717525773195876
4,60,0.711340206185567
5,60,0.715463917525773
6,60,0.738144329896907
7,60,0.719587628865979
8,60,0.721649484536083
9,60,0.725773195876289
10,60,0.731958762886598
11,60,0.731958762886598
12,60,0.725773195876289
13,60,0.731958762886598
14,60,0.742268041237113
15,60,0.738144329896907
16,60,0.744329896907217
17,60,0.731958762886598
18,60,0.736082474226804
19,60,0.752577319587629
20,60,0.734020618556701
21,60,0.744329896907217
22,60,0.738144329896907
23,60,0.738144329896907
24,60,0.729896907216495
25,60,0.742268041237113
26,60,0.736082474226804
27,60,0.729896907216495
28,60,0.742268041237113
29,60,0.738144329896907
30,60,0.738144329896907
31,60,0.750515463917526
32,60,0.723711340206186
33,60,0.74639175257732
34,60,0.752577319587629
35,60,0.74639175257732
36,60,0.754639175257732
37,60,0.754639175257732
38,60,0.748453608247423
39,60,0.748453608247423
40,60,0.74639175257732
41,60,0.729896907216495
42,60,0.744329896907217
43,60,0.750515463917526
44,60,0.734020618556701
45,60,0.736082474226804
46,60,0.736082474226804
47,60,0.727835051546392
48,60,0.74020618556701
49,60,0.74020618556701
50,60,0.750515463917526
51,60,0.748453608247423
52,60,0.736082474226804
53,60,0.74639175257732
54,60,0.74639175257732
55,60,0.734020618556701
56,60,0.736082474226804
57,60,0.74639175257732
58,60,0.729896907216495
59,60,0.719587628865979
60,60,0.734020618556701
61,60,0.736082474226804
62,60,0.74639175257732
63,60,0.744329896907217
64,60,0.736082474226804
65,60,0.736082474226804
66,60,0.717525773195876
67,60,0.742268041237113
68,60,0.750515463917526
69,60,0.748453608247423
70,60,0.736082474226804
71,60,0.742268041237113
72,60,0.736082474226804
73,60,0.74020618556701
74,60,0.758762886597938
75,60,0.731958762886598
76,60,0.703092783505155
77,60,0.727835051546392
78,60,0.725773195876289
79,60,0.74020618556701
80,60,0.742268041237113
81,60,0.74020618556701
82,60,0.727835051546392
83,60,0.738144329896907
84,60,0.74020618556701
85,60,0.738144329896907
86,60,0.742268041237113
87,60,0.742268041237113
88,60,0.742268041237113
89,60,0.729896907216495
90,60,0.736082474226804
91,60,0.725773195876289
92,60,0.74639175257732
93,60,0.738144329896907
94,60,0.750515463917526
95,60,0.736082474226804
96,60,0.742268041237113
97,60,0.738144329896907
98,60,0.74020618556701
99,60,0.736082474226804
100,60,0.742268041237113
1,61,0.703092783505155
2,61,0.711340206185567
3,61,0.719587628865979
4,61,0.71340206185567
5,61,0.715463917525773
6,61,0.74020618556701
7,61,0.725773195876289
8,61,0.723711340206186
9,61,0.727835051546392
10,61,0.736082474226804
11,61,0.736082474226804
12,61,0.727835051546392
13,61,0.729896907216495
14,61,0.74639175257732
15,61,0.74020618556701
16,61,0.742268041237113
17,61,0.734020618556701
18,61,0.731958762886598
19,61,0.752577319587629
20,61,0.727835051546392
21,61,0.738144329896907
22,61,0.734020618556701
23,61,0.736082474226804
24,61,0.727835051546392
25,61,0.744329896907217
26,61,0.742268041237113
27,61,0.723711340206186
28,61,0.742268041237113
29,61,0.734020618556701
30,61,0.74020618556701
31,61,0.750515463917526
32,61,0.721649484536083
33,61,0.750515463917526
34,61,0.744329896907217
35,61,0.744329896907217
36,61,0.760824742268041
37,61,0.74639175257732
38,61,0.752577319587629
39,61,0.748453608247423
40,61,0.742268041237113
41,61,0.731958762886598
42,61,0.74639175257732
43,61,0.744329896907217
44,61,0.738144329896907
45,61,0.74020618556701
46,61,0.742268041237113
47,61,0.729896907216495
48,61,0.736082474226804
49,61,0.738144329896907
50,61,0.74639175257732
51,61,0.756701030927835
52,61,0.734020618556701
53,61,0.752577319587629
54,61,0.748453608247423
55,61,0.729896907216495
56,61,0.729896907216495
57,61,0.750515463917526
58,61,0.736082474226804
59,61,0.717525773195876
60,61,0.731958762886598
61,61,0.731958762886598
62,61,0.742268041237113
63,61,0.748453608247423
64,61,0.736082474226804
65,61,0.738144329896907
66,61,0.717525773195876
67,61,0.744329896907217
68,61,0.750515463917526
69,61,0.74639175257732
70,61,0.731958762886598
71,61,0.738144329896907
72,61,0.74020618556701
73,61,0.74020618556701
74,61,0.764948453608247
75,61,0.736082474226804
76,61,0.717525773195876
77,61,0.736082474226804
78,61,0.723711340206186
79,61,0.742268041237113
80,61,0.748453608247423
81,61,0.736082474226804
82,61,0.723711340206186
83,61,0.736082474226804
84,61,0.738144329896907
85,61,0.738144329896907
86,61,0.738144329896907
87,61,0.74639175257732
88,61,0.742268041237113
89,61,0.729896907216495
90,61,0.731958762886598
91,61,0.725773195876289
92,61,0.744329896907217
93,61,0.738144329896907
94,61,0.750515463917526
95,61,0.736082474226804
96,61,0.742268041237113
97,61,0.736082474226804
98,61,0.74020618556701
99,61,0.736082474226804
100,61,0.742268041237113
1,62,0.698969072164949
2,62,0.717525773195876
3,62,0.717525773195876
4,62,0.709278350515464
5,62,0.71340206185567
6,62,0.731958762886598
7,62,0.727835051546392
8,62,0.729896907216495
9,62,0.725773195876289
10,62,0.734020618556701
11,62,0.729896907216495
12,62,0.727835051546392
13,62,0.731958762886598
14,62,0.742268041237113
15,62,0.734020618556701
16,62,0.744329896907217
17,62,0.738144329896907
18,62,0.731958762886598
19,62,0.752577319587629
20,62,0.734020618556701
21,62,0.738144329896907
22,62,0.742268041237113
23,62,0.736082474226804
24,62,0.734020618556701
25,62,0.742268041237113
26,62,0.742268041237113
27,62,0.723711340206186
28,62,0.750515463917526
29,62,0.734020618556701
30,62,0.744329896907217
31,62,0.74020618556701
32,62,0.725773195876289
33,62,0.748453608247423
34,62,0.742268041237113
35,62,0.744329896907217
36,62,0.760824742268041
37,62,0.750515463917526
38,62,0.744329896907217
39,62,0.752577319587629
40,62,0.742268041237113
41,62,0.729896907216495
42,62,0.744329896907217
43,62,0.744329896907217
44,62,0.74020618556701
45,62,0.742268041237113
46,62,0.734020618556701
47,62,0.729896907216495
48,62,0.734020618556701
49,62,0.736082474226804
50,62,0.744329896907217
51,62,0.752577319587629
52,62,0.734020618556701
53,62,0.758762886597938
54,62,0.748453608247423
55,62,0.74020618556701
56,62,0.736082474226804
57,62,0.744329896907217
58,62,0.738144329896907
59,62,0.721649484536083
60,62,0.729896907216495
61,62,0.736082474226804
62,62,0.744329896907217
63,62,0.744329896907217
64,62,0.750515463917526
65,62,0.738144329896907
66,62,0.723711340206186
67,62,0.744329896907217
68,62,0.74639175257732
69,62,0.736082474226804
70,62,0.738144329896907
71,62,0.74020618556701
72,62,0.744329896907217
73,62,0.742268041237113
74,62,0.762886597938144
75,62,0.736082474226804
76,62,0.71340206185567
77,62,0.736082474226804
78,62,0.721649484536083
79,62,0.74639175257732
80,62,0.74639175257732
81,62,0.736082474226804
82,62,0.717525773195876
83,62,0.742268041237113
84,62,0.734020618556701
85,62,0.744329896907217
86,62,0.74020618556701
87,62,0.744329896907217
88,62,0.742268041237113
89,62,0.729896907216495
90,62,0.738144329896907
91,62,0.725773195876289
92,62,0.744329896907217
93,62,0.736082474226804
94,62,0.750515463917526
95,62,0.736082474226804
96,62,0.744329896907217
